f_1,f_2,f_3,"w_1,1","w_1,2","w_1,3","w_2,1","w_2,2","w_2,3","w_3,1","w_3,2","w_3,3"
10,212,250,3,-3,3,-2,3,0,-3,3,1
10,212,252,3,-3,0,-2,3,3,-3,3,1
10,212,254,3,-3,3,-2,3,3,-3,3,1
10,220,220,3,-2,-1,-2,3,3,-3,2,1
10,220,238,3,-2,3,-2,3,3,-3,2,-2
10,220,240,3,-2,0,-2,3,0,-3,2,1
10,220,242,3,-2,2,-2,3,-2,-3,2,3
10,220,244,3,-2,-2,-2,3,2,-3,2,3
10,220,250,3,-2,3,-2,3,0,-3,2,1
10,220,252,3,-2,0,-2,3,3,-3,2,1
10,220,254,3,-2,3,-2,3,3,-3,2,1
10,238,238,3,3,3,-2,3,3,-3,-2,-2
10,238,240,3,3,0,-2,3,0,-3,-2,1
10,238,242,3,3,2,-2,3,-2,-3,-2,3
10,238,244,3,3,-2,-2,3,2,-3,-2,3
10,238,250,3,3,3,-2,3,0,-3,-2,1
10,238,252,3,3,0,-2,3,3,-3,-2,1
10,238,254,3,3,3,-2,3,3,-3,-2,1
10,240,240,3,0,0,-2,-2,0,-3,3,1
10,240,242,3,0,2,-2,-2,-2,-3,3,3
10,240,244,3,0,-2,-2,-2,2,-3,3,3
10,240,250,3,0,3,-2,-2,0,-3,3,1
10,240,252,3,0,0,-2,-2,3,-3,3,1
10,240,254,3,0,3,-2,-2,3,-3,3,1
10,242,242,3,2,2,-2,-2,-2,-3,3,3
10,242,244,3,2,-2,-2,-2,2,-3,3,3
10,242,250,3,2,3,-2,-2,0,-3,3,1
10,242,252,3,2,0,-2,-2,3,-3,3,1
10,242,254,3,2,3,-2,-2,3,-3,3,1
10,244,244,3,-2,-2,-2,2,2,-3,3,3
10,244,250,3,-2,3,-2,2,0,-3,3,1
10,244,252,3,-2,0,-2,2,3,-3,3,1
10,244,254,3,-2,3,-2,2,3,-3,3,1
10,250,250,3,3,3,-2,-2,0,-3,3,1
10,250,252,3,3,0,-2,-2,3,-3,3,1
10,250,254,3,3,3,-2,-2,3,-3,3,1
10,252,252,3,0,0,-2,3,3,-3,3,1
10,252,254,3,0,3,-2,3,3,-3,3,1
10,254,254,3,3,3,-2,3,3,-3,3,1
12,12,12,0,-2,0,1,3,3,-3,-3,-3
12,12,14,0,-2,1,1,3,2,-1,-3,-3
12,12,16,0,-2,-1,1,3,-1,-3,-3,1
12,12,34,0,-2,3,1,3,-3,-3,-3,-2
12,12,42,0,-2,3,1,3,-2,-3,-3,-2
12,12,48,0,-2,0,1,3,-1,-3,-3,1
12,12,50,0,-2,2,1,3,-3,-3,-3,1
12,12,68,0,-2,-3,1,3,3,-3,-3,-2
12,12,76,0,-2,-2,1,3,3,-3,-3,-2
12,12,80,0,-2,-1,1,3,0,-3,-3,1
12,12,84,0,-2,-3,1,3,2,-3,-3,1
12,12,112,0,-2,-1,1,3,-1,-3,-3,2
12,12,142,0,-2,3,2,3,3,-2,-3,-3
12,12,170,0,-2,3,2,3,0,-2,-3,-2
12,12,174,0,-2,3,2,3,2,-2,-3,-2
12,12,178,0,-2,3,2,3,-3,-2,-3,1
12,12,186,0,-2,3,2,3,-1,-2,-3,1
12,12,204,0,-2,0,2,3,3,-2,-3,-2
12,12,206,0,-2,2,2,3,3,-2,-3,-2
12,12,212,0,-2,-3,2,3,3,-2,-3,1
12,12,220,0,-2,-1,2,3,3,-2,-3,1
12,12,238,0,-2,3,2,3,3,-2,-3,-2
12,12,240,0,-2,0,2,3,0,-2,-3,1
12,12,242,0,-2,2,2,3,-2,-2,-3,3
12,12,244,0,-2,-2,2,3,2,-2,-3,3
12,12,250,0,-2,3,2,3,0,-2,-3,1
12,12,252,0,-2,0,2,3,3,-2,-3,1
12,12,254,0,-2,3,2,3,3,-2,-3,1
12,14,14,0,1,1,1,2,2,-1,-3,-3
12,14,16,0,1,-1,1,2,-1,-3,-3,1
12,14,34,0,1,3,1,2,-3,-3,-3,-2
12,14,42,0,1,3,1,2,-2,-3,-3,-2
12,14,48,0,1,0,1,2,-1,-3,-3,1
12,14,50,0,1,2,1,2,-3,-3,-3,1
12,14,68,0,1,-3,1,2,3,-3,-3,-2
12,14,76,0,1,-2,1,2,3,-3,-3,-2
12,14,80,0,1,-1,1,2,0,-3,-3,1
12,14,84,0,1,-3,1,2,2,-3,-3,1
12,14,112,0,1,-1,1,2,-1,-3,-3,2
12,14,142,0,1,3,2,2,3,-2,-3,-3
12,14,170,0,1,3,2,2,0,-2,-3,-2
12,14,174,0,1,3,2,2,2,-2,-3,-2
12,14,178,0,1,3,2,2,-3,-2,-3,1
12,14,186,0,1,3,2,2,-1,-2,-3,1
12,14,204,0,1,0,2,2,3,-2,-3,-2
12,14,206,0,1,2,2,2,3,-2,-3,-2
12,14,212,0,1,-3,2,2,3,-2,-3,1
12,14,220,0,1,-1,2,2,3,-2,-3,1
12,14,238,0,1,3,2,2,3,-2,-3,-2
12,14,240,0,1,0,2,2,0,-2,-3,1
12,14,242,0,1,2,2,2,-2,-2,-3,3
12,14,244,0,1,-2,2,2,2,-2,-3,3
12,14,250,0,1,3,2,2,0,-2,-3,1
12,14,252,0,1,0,2,2,3,-2,-3,1
12,14,254,0,1,3,2,2,3,-2,-3,1
12,16,16,0,-3,-1,1,-3,-1,-3,3,1
12,16,34,0,-3,3,1,-3,-3,-3,3,-2
12,16,42,0,-3,3,1,-3,-2,-3,3,-2
12,16,48,0,-3,0,1,-3,-1,-3,3,1
12,16,50,0,-3,2,1,-3,-3,-3,3,1
12,16,68,0,-3,-3,1,-3,3,-3,3,-2
12,16,76,0,-3,-2,1,-3,3,-3,3,-2
12,16,80,0,-3,-1,1,-3,0,-3,3,1
12,16,84,0,-3,-3,1,-3,2,-3,3,1
12,16,112,0,-3,-1,1,-3,-1,-3,3,2
12,16,142,0,-3,3,2,-3,3,-2,3,-3
12,16,170,0,-3,3,2,-3,0,-2,3,-2
12,16,174,0,-3,3,2,-3,2,-2,3,-2
12,16,178,0,-3,3,2,-3,-3,-2,3,1
12,16,186,0,-3,3,2,-3,-1,-2,3,1
12,16,204,0,-3,0,2,-3,3,-2,3,-2
12,16,206,0,-3,2,2,-3,3,-2,3,-2
12,16,212,0,-3,-3,2,-3,3,-2,3,1
12,16,220,0,-3,-1,2,-3,3,-2,3,1
12,16,238,0,-3,3,2,-3,3,-2,3,-2
12,16,240,0,-3,0,2,-3,0,-2,3,1
12,16,242,0,-3,2,2,-3,-2,-2,3,3
12,16,244,0,-3,-2,2,-3,2,-2,3,3
12,16,250,0,-3,3,2,-3,0,-2,3,1
12,16,252,0,-3,0,2,-3,3,-2,3,1
12,16,254,0,-3,3,2,-3,3,-2,3,1
12,34,34,0,3,3,1,-3,-3,-3,-2,-2
12,34,42,0,3,3,1,-3,-1,-3,-2,-2
12,34,48,0,3,0,1,-3,-1,-3,-2,1
12,34,50,0,3,2,1,-3,-3,-3,-2,1
12,34,68,0,3,-3,1,-3,3,-3,-2,-2
12,34,76,0,3,-1,1,-3,3,-3,-2,-2
12,34,80,0,3,-1,1,-3,0,-3,-2,1
12,34,84,0,3,-3,1,-3,2,-3,-2,1
12,34,112,0,3,-1,1,-3,-1,-3,-2,2
12,34,142,0,3,3,2,-3,3,-2,-1,-3
12,34,170,0,3,3,2,-3,0,-2,-2,-2
12,34,174,0,3,3,2,-3,2,-2,0,-2
12,34,178,0,3,3,2,-3,-3,-2,-2,1
12,34,186,0,3,3,2,-3,-1,-2,-2,1
12,34,204,0,3,0,2,-3,3,-2,-2,-2
12,34,206,0,3,2,2,-3,3,-2,-2,-2
12,34,212,0,3,-3,2,-3,3,-2,-2,1
12,34,220,0,3,-1,2,-3,3,-2,-2,1
12,34,238,0,3,3,2,-3,3,-2,-2,-2
12,34,240,0,3,0,2,-3,0,-2,-2,1
12,34,242,0,3,2,2,-3,-2,-2,-2,3
12,34,244,0,3,-2,2,-3,2,-2,-2,3
12,34,250,0,3,3,2,-3,0,-2,-2,1
12,34,252,0,3,0,2,-3,3,-2,-2,1
12,34,254,0,3,3,2,-3,3,-2,-2,1
12,42,42,0,3,3,1,-2,-1,-3,-2,-2
12,42,48,0,3,0,1,-2,-1,-3,-2,1
12,42,50,0,3,2,1,-2,-3,-3,-2,1
12,42,68,0,3,-3,1,-2,3,-3,-2,-2
12,42,76,0,3,-1,1,-2,3,-3,-2,-2
12,42,80,0,3,-1,1,-2,0,-3,-2,1
12,42,84,0,3,-3,1,-2,2,-3,-2,1
12,42,112,0,3,-1,1,-2,-1,-3,-2,2
12,42,142,0,3,3,2,-2,3,-2,-1,-3
12,42,170,0,3,3,2,-2,0,-2,-2,-2
12,42,174,0,3,3,2,-2,2,-2,-1,-2
12,42,178,0,3,3,2,-2,-3,-2,-2,1
12,42,186,0,3,3,2,-2,-1,-2,-2,1
12,42,204,0,3,0,2,-2,3,-2,-2,-2
12,42,206,0,3,2,2,-2,3,-2,-2,-2
12,42,212,0,3,-3,2,-2,3,-2,-2,1
12,42,220,0,3,-1,2,-2,3,-2,-2,1
12,42,238,0,3,3,2,-2,3,-2,-2,-2
12,42,240,0,3,0,2,-2,0,-2,-2,1
12,42,242,0,3,2,2,-2,-2,-2,-2,3
12,42,244,0,3,-2,2,-2,2,-2,-2,3
12,42,250,0,3,3,2,-2,0,-2,-2,1
12,42,252,0,3,0,2,-2,3,-2,-2,1
12,42,254,0,3,3,2,-2,3,-2,-2,1
12,48,48,0,-1,0,1,-3,-1,-3,3,1
12,48,50,0,-1,2,1,-3,-3,-3,3,1
12,48,68,0,0,-3,1,-3,3,-3,3,-2
12,48,76,0,0,-2,1,-3,3,-3,3,-2
12,48,80,0,0,-1,1,-3,0,-3,3,1
12,48,84,0,-1,-3,1,-3,2,-3,3,1
12,48,112,0,0,-1,1,-3,-1,-3,3,2
12,48,142,0,0,3,2,-3,3,-2,3,-3
12,48,170,0,0,3,2,-3,0,-2,3,-2
12,48,174,0,0,3,2,-3,2,-2,3,-2
12,48,178,0,-1,3,2,-3,-3,-2,3,1
12,48,186,0,-1,3,2,-3,-1,-2,3,1
12,48,204,0,0,0,2,-3,3,-2,3,-2
12,48,206,0,0,2,2,-3,3,-2,3,-2
12,48,212,0,-1,-3,2,-3,3,-2,3,1
12,48,220,0,-1,-1,2,-3,3,-2,3,1
12,48,238,0,0,3,2,-3,3,-2,3,-2
12,48,240,0,0,0,2,-3,0,-2,3,1
12,48,242,0,0,2,2,-3,-2,-2,3,3
12,48,244,0,-1,-2,2,-3,2,-2,3,3
12,48,250,0,0,3,2,-3,0,-2,3,1
12,48,252,0,-1,0,2,-3,3,-2,3,1
12,48,254,0,-1,3,2,-3,3,-2,3,1
12,50,50,0,2,2,1,-3,-3,-3,1,1
12,50,68,0,2,-3,1,-3,3,-3,1,-2
12,50,76,0,2,-2,1,-3,3,-3,1,-2
12,50,80,0,2,-1,1,-3,0,-3,1,1
12,50,84,0,2,-3,1,-3,2,-3,1,1
12,50,112,0,2,-1,1,-3,-1,-3,1,2
12,50,142,0,2,3,2,-3,3,-2,1,-3
12,50,170,0,2,3,2,-3,0,-2,1,-2
12,50,174,0,2,3,2,-3,2,-2,1,-2
12,50,178,0,2,3,2,-3,-3,-2,1,1
12,50,186,0,2,3,2,-3,-1,-2,1,1
12,50,204,0,2,0,2,-3,3,-2,1,-2
12,50,206,0,2,2,2,-3,3,-2,1,-2
12,50,212,0,2,-3,2,-3,3,-2,1,1
12,50,220,0,2,-1,2,-3,3,-2,1,1
12,50,238,0,2,3,2,-3,3,-2,1,-2
12,50,240,0,2,0,2,-3,0,-2,1,1
12,50,242,0,2,2,2,-3,-2,-2,1,3
12,50,244,0,2,-2,2,-3,2,-2,1,3
12,50,250,0,2,3,2,-3,0,-2,1,1
12,50,252,0,2,0,2,-3,3,-2,1,1
12,50,254,0,2,3,2,-3,3,-2,1,1
12,68,68,0,-3,-3,1,3,3,-3,-2,-2
12,68,76,0,-3,-2,1,3,3,-3,-2,-2
12,68,80,0,-3,-1,1,3,0,-3,-2,1
12,68,84,0,-3,-3,1,3,2,-3,-2,1
12,68,112,0,-3,-1,1,3,-1,-3,-2,2
12,68,142,0,-3,3,2,3,3,-2,-2,-3
12,68,170,0,-3,3,2,3,0,-2,-2,-2
12,68,174,0,-3,3,2,3,2,-2,-2,-2
12,68,178,0,-3,3,2,3,-3,-2,-2,1
12,68,186,0,-3,3,2,3,-2,-2,-2,1
12,68,204,0,-3,0,2,3,3,-2,-2,-2
12,68,206,0,-3,2,2,3,3,-2,-2,-2
12,68,212,0,-3,-3,2,3,3,-2,-2,1
12,68,220,0,-3,-1,2,3,3,-2,-2,1
12,68,238,0,-3,3,2,3,3,-2,-2,-2
12,68,240,0,-3,0,2,3,0,-2,-2,1
12,68,242,0,-3,2,2,3,-2,-2,-2,3
12,68,244,0,-3,-2,2,3,2,-2,-2,3
12,68,250,0,-3,3,2,3,0,-2,-2,1
12,68,252,0,-3,0,2,3,3,-2,-2,1
12,68,254,0,-3,3,2,3,3,-2,-2,1
12,76,76,0,-2,-2,1,3,3,-3,-2,-2
12,76,80,0,-2,-1,1,3,0,-3,-2,1
12,76,84,0,-2,-3,1,3,2,-3,-2,1
12,76,112,0,-2,-1,1,3,-1,-3,-2,2
12,76,142,0,-2,3,2,3,3,-2,-2,-3
12,76,170,0,-2,3,2,3,0,-2,-2,-2
12,76,174,0,-2,3,2,3,2,-2,-2,-2
12,76,178,0,-2,3,2,3,-3,-2,-2,1
12,76,186,0,-2,3,2,3,-2,-2,-2,1
12,76,204,0,-2,0,2,3,3,-2,-2,-2
12,76,206,0,-2,2,2,3,3,-2,-2,-2
12,76,212,0,-2,-3,2,3,3,-2,-2,1
12,76,220,0,-2,-1,2,3,3,-2,-2,1
12,76,238,0,-2,3,2,3,3,-2,-2,-2
12,76,240,0,-2,0,2,3,0,-2,-2,1
12,76,242,0,-2,2,2,3,-2,-2,-2,3
12,76,244,0,-2,-2,2,3,2,-2,-2,3
12,76,250,0,-2,3,2,3,0,-2,-2,1
12,76,252,0,-2,0,2,3,3,-2,-2,1
12,76,254,0,-2,3,2,3,3,-2,-2,1
12,80,80,0,-3,-1,1,-2,0,-3,3,1
12,80,84,0,-3,-3,1,-2,2,-3,3,1
12,80,112,0,-3,-1,1,-2,-1,-3,3,2
12,80,142,0,-3,3,2,-2,3,-2,3,-3
12,80,170,0,-3,3,2,-2,0,-2,3,-2
12,80,174,0,-3,3,2,-2,2,-2,3,-2
12,80,178,0,-3,3,2,-2,-3,-2,3,1
12,80,186,0,-3,3,2,-2,-2,-2,3,1
12,80,204,0,-3,0,2,-2,3,-2,3,-2
12,80,206,0,-3,2,2,-2,3,-2,3,-2
12,80,212,0,-3,-3,2,-2,3,-2,3,1
12,80,220,0,-3,-1,2,-2,3,-2,3,1
12,80,238,0,-3,3,2,-2,3,-2,3,-2
12,80,240,0,-3,0,2,-2,0,-2,3,1
12,80,242,0,-3,2,2,-2,-2,-2,3,3
12,80,244,0,-3,-2,2,-2,2,-2,3,3
12,80,250,0,-3,3,2,-2,0,-2,3,1
12,80,252,0,-3,0,2,-2,3,-2,3,1
12,80,254,0,-3,3,2,-2,3,-2,3,1
12,84,84,0,-3,-3,1,2,2,-3,1,1
12,84,112,0,-3,-1,1,2,-1,-3,1,2
12,84,142,0,-3,3,2,2,3,-2,1,-3
12,84,170,0,-3,3,2,2,0,-2,1,-2
12,84,174,0,-3,3,2,2,2,-2,1,-2
12,84,178,0,-3,3,2,2,-3,-2,1,1
12,84,186,0,-3,3,2,2,-1,-2,1,1
12,84,204,0,-3,0,2,2,3,-2,1,-2
12,84,206,0,-3,2,2,2,3,-2,1,-2
12,84,212,0,-3,-3,2,2,3,-2,1,1
12,84,220,0,-3,-1,2,2,3,-2,1,1
12,84,238,0,-3,3,2,2,3,-2,1,-2
12,84,240,0,-3,0,2,2,0,-2,1,1
12,84,242,0,-3,2,2,2,-2,-2,1,3
12,84,244,0,-3,-2,2,2,2,-2,1,3
12,84,250,0,-3,3,2,2,0,-2,1,1
12,84,252,0,-3,0,2,2,3,-2,1,1
12,84,254,0,-3,3,2,2,3,-2,1,1
12,112,112,0,-1,-1,1,-2,-1,-3,3,2
12,112,142,0,-1,3,2,-2,3,-2,3,-3
12,112,170,0,-1,3,2,-2,0,-2,3,-2
12,112,174,0,-1,3,2,-2,2,-2,3,-2
12,112,178,0,-1,3,2,-2,-3,-2,3,1
12,112,186,0,-1,3,2,-2,-2,-2,3,1
12,112,204,0,-1,0,2,-2,3,-2,3,-2
12,112,206,0,-1,2,2,-2,3,-2,3,-2
12,112,212,0,-1,-3,2,-2,3,-2,3,1
12,112,220,0,-1,-1,2,-2,3,-2,3,1
12,112,238,0,-1,3,2,-2,3,-2,3,-2
12,112,240,0,-1,0,2,-2,0,-2,3,1
12,112,242,0,-1,2,2,-2,-2,-2,3,3
12,112,244,0,-1,-2,2,-2,2,-2,3,3
12,112,250,0,-1,3,2,-2,0,-2,3,1
12,112,252,0,-1,0,2,-2,3,-2,3,1
12,112,254,0,-1,3,2,-2,3,-2,3,1
12,142,142,0,3,3,2,3,3,-2,-3,-3
12,142,170,0,3,3,2,3,0,-2,-3,-2
12,142,174,0,3,3,2,3,2,-2,-3,-2
12,142,178,0,3,3,2,3,-3,-2,-3,1
12,142,186,0,3,3,2,3,-1,-2,-3,1
12,142,204,0,3,0,2,3,3,-2,-3,-2
12,142,206,0,3,2,2,3,3,-2,-3,-2
12,142,212,0,3,-3,2,3,3,-2,-3,1
12,142,220,0,3,-1,2,3,3,-2,-3,1
12,142,238,0,3,3,2,3,3,-2,-3,-2
12,142,240,0,3,0,2,3,0,-2,-3,1
12,142,242,0,3,2,2,3,-2,-2,-3,3
12,142,244,0,3,-2,2,3,2,-2,-3,3
12,142,250,0,3,3,2,3,0,-2,-3,1
12,142,252,0,3,0,2,3,3,-2,-3,1
12,142,254,0,3,3,2,3,3,-2,-3,1
12,170,170,0,3,3,2,-2,0,-2,0,-2
12,170,174,0,3,3,2,-2,2,-2,0,-2
12,170,178,0,3,3,2,-2,-3,-2,0,1
12,170,186,0,3,3,2,-2,-1,-2,0,1
12,170,204,0,3,0,2,-2,3,-2,0,-2
12,170,206,0,3,2,2,-2,3,-2,0,-2
12,170,212,0,3,-3,2,-2,3,-2,0,1
12,170,220,0,3,-1,2,-2,3,-2,0,1
12,170,238,0,3,3,2,-2,3,-2,0,-2
12,170,240,0,3,0,2,-2,0,-2,0,1
12,170,242,0,3,2,2,-2,-2,-2,0,3
12,170,244,0,3,-2,2,-2,2,-2,0,3
12,170,250,0,3,3,2,-2,0,-2,0,1
12,170,252,0,3,0,2,-2,3,-2,0,1
12,170,254,0,3,3,2,-2,3,-2,0,1
12,174,174,0,3,3,2,2,2,-2,-2,-2
12,174,178,0,3,3,2,2,-3,-2,-2,1
12,174,186,0,3,3,2,2,-1,-2,-2,1
12,174,204,0,3,0,2,2,3,-2,-2,-2
12,174,206,0,3,2,2,2,3,-2,-2,-2
12,174,212,0,3,-3,2,2,3,-2,-2,1
12,174,220,0,3,-1,2,2,3,-2,-2,1
12,174,238,0,3,3,2,2,3,-2,-2,-2
12,174,240,0,3,0,2,2,0,-2,-2,1
12,174,242,0,3,2,2,2,-2,-2,-2,3
12,174,244,0,3,-2,2,2,2,-2,-2,3
12,174,250,0,3,3,2,2,0,-2,-2,1
12,174,252,0,3,0,2,2,3,-2,-2,1
12,174,254,0,3,3,2,2,3,-2,-2,1
12,178,178,0,3,3,2,-3,-3,-2,3,1
12,178,186,0,3,3,2,-3,-1,-2,3,1
12,178,204,0,3,0,2,-3,3,-2,3,-2
12,178,206,0,3,2,2,-3,3,-2,3,-2
12,178,212,0,3,-3,2,-3,3,-2,3,1
12,178,220,0,3,-1,2,-3,3,-2,3,1
12,178,238,0,3,3,2,-3,3,-2,3,-2
12,178,240,0,3,0,2,-3,0,-2,3,1
12,178,242,0,3,2,2,-3,-2,-2,3,3
12,178,244,0,3,-2,2,-3,2,-2,3,3
12,178,250,0,3,3,2,-3,0,-2,3,1
12,178,252,0,3,0,2,-3,3,-2,3,1
12,178,254,0,3,3,2,-3,3,-2,3,1
12,186,186,0,3,3,2,-2,-1,-2,2,1
12,186,204,0,3,0,2,-2,3,-2,2,-2
12,186,206,0,3,2,2,-2,3,-2,2,-2
12,186,212,0,3,-3,2,-2,3,-2,2,1
12,186,220,0,3,-1,2,-2,3,-2,2,1
12,186,238,0,3,3,2,-2,3,-2,2,-2
12,186,240,0,3,0,2,-2,0,-2,2,1
12,186,242,0,3,2,2,-2,-2,-2,2,3
12,186,244,0,3,-2,2,-2,2,-2,2,3
12,186,250,0,3,3,2,-2,0,-2,2,1
12,186,252,0,3,0,2,-2,3,-2,2,1
12,186,254,0,3,3,2,-2,3,-2,2,1
12,204,204,0,0,0,2,3,3,-2,-2,-2
12,204,206,0,0,2,2,3,3,-2,-2,-2
12,204,212,0,0,-3,2,3,3,-2,-2,1
12,204,220,0,0,-1,2,3,3,-2,-2,1
12,204,238,0,0,3,2,3,3,-2,-2,-2
12,204,240,0,0,0,2,3,0,-2,-2,1
12,204,242,0,0,2,2,3,-2,-2,-2,3
12,204,244,0,0,-2,2,3,2,-2,-2,3
12,204,250,0,0,3,2,3,0,-2,-2,1
12,204,252,0,0,0,2,3,3,-2,-2,1
12,204,254,0,0,3,2,3,3,-2,-2,1
12,206,206,0,2,2,2,3,3,-2,-2,-2
12,206,212,0,2,-3,2,3,3,-2,-2,1
12,206,220,0,2,-1,2,3,3,-2,-2,1
12,206,238,0,2,3,2,3,3,-2,-2,-2
12,206,240,0,2,0,2,3,0,-2,-2,1
12,206,242,0,2,2,2,3,-2,-2,-2,3
12,206,244,0,2,-2,2,3,2,-2,-2,3
12,206,250,0,2,3,2,3,0,-2,-2,1
12,206,252,0,2,0,2,3,3,-2,-2,1
12,206,254,0,2,3,2,3,3,-2,-2,1
12,212,212,0,-3,-3,2,3,3,-2,3,1
12,212,220,0,-3,-1,2,3,3,-2,3,1
12,212,238,0,-3,3,2,3,3,-2,3,-2
12,212,240,0,-3,0,2,3,0,-2,3,1
12,212,242,0,-3,2,2,3,-2,-2,3,3
12,212,244,0,-3,-2,2,3,2,-2,3,3
12,212,250,0,-3,3,2,3,0,-2,3,1
12,212,252,0,-3,0,2,3,3,-2,3,1
12,212,254,0,-3,3,2,3,3,-2,3,1
12,220,220,0,-2,-1,2,3,3,-2,2,1
12,220,238,0,-2,3,2,3,3,-2,2,-2
12,220,240,0,-2,0,2,3,0,-2,2,1
12,220,242,0,-2,2,2,3,-2,-2,2,3
12,220,244,0,-2,-2,2,3,2,-2,2,3
12,220,250,0,-2,3,2,3,0,-2,2,1
12,220,252,0,-2,0,2,3,3,-2,2,1
12,220,254,0,-2,3,2,3,3,-2,2,1
12,238,238,0,3,3,2,3,3,-2,-2,-2
12,238,240,0,3,0,2,3,0,-2,-2,1
12,238,242,0,3,2,2,3,-2,-2,-2,3
12,238,244,0,3,-2,2,3,2,-2,-2,3
12,238,250,0,3,3,2,3,0,-2,-2,1
12,238,252,0,3,0,2,3,3,-2,-2,1
12,238,254,0,3,3,2,3,3,-2,-2,1
12,240,240,0,0,0,2,-2,0,-2,3,1
12,240,242,0,0,2,2,-2,-2,-2,3,3
12,240,244,0,0,-2,2,-2,2,-2,3,3
12,240,250,0,0,3,2,-2,0,-2,3,1
12,240,252,0,0,0,2,-2,3,-2,3,1
12,240,254,0,0,3,2,-2,3,-2,3,1
12,242,242,0,2,2,2,-2,-2,-2,3,3
12,242,244,0,2,-2,2,-2,2,-2,3,3
12,242,250,0,2,3,2,-2,0,-2,3,1
12,242,252,0,2,0,2,-2,3,-2,3,1
12,242,254,0,2,3,2,-2,3,-2,3,1
12,244,244,0,-2,-2,2,2,2,-2,3,3
12,244,250,0,-2,3,2,2,0,-2,3,1
12,244,252,0,-2,0,2,2,3,-2,3,1
12,244,254,0,-2,3,2,2,3,-2,3,1
12,250,250,0,3,3,2,-2,0,-2,3,1
12,250,252,0,3,0,2,-2,3,-2,3,1
12,250,254,0,3,3,2,-2,3,-2,3,1
12,252,252,0,0,0,2,3,3,-2,3,1
12,252,254,0,0,3,2,3,3,-2,3,1
12,254,254,0,3,3,2,3,3,-2,3,1
14,14,14,2,1,1,1,2,2,-3,-3,-3
14,14,16,2,1,-1,1,2,-1,-3,-3,1
14,14,34,2,1,3,1,2,-3,-3,-3,-2
14,14,42,2,1,3,1,2,-2,-3,-3,-2
14,14,48,2,1,0,1,2,-1,-3,-3,1
14,14,50,2,1,2,1,2,-3,-3,-3,1
14,14,68,2,1,-3,1,2,3,-3,-3,-2
14,14,76,2,1,-2,1,2,3,-3,-3,-2
14,14,80,2,1,-1,1,2,0,-3,-3,1
14,14,84,2,1,-3,1,2,2,-3,-3,1
14,14,112,2,1,-1,1,2,-1,-3,-3,2
14,14,142,1,1,3,2,2,3,-3,-3,-3
14,14,170,1,1,3,2,2,0,-3,-3,-2
14,14,174,1,1,3,2,2,2,-3,-3,-2
14,14,178,1,1,3,2,2,-3,-3,-3,1
14,14,186,1,1,3,2,2,-1,-3,-3,1
14,14,204,1,1,0,2,2,3,-3,-3,-2
14,14,206,1,1,2,2,2,3,-3,-3,-2
14,14,212,1,1,-3,2,2,3,-3,-3,1
14,14,220,1,1,-1,2,2,3,-3,-3,1
14,14,238,1,1,3,2,2,3,-3,-3,-2
14,14,240,1,1,0,2,2,0,-3,-3,1
14,14,242,1,1,2,2,2,-2,-3,-3,3
14,14,244,1,1,-2,2,2,2,-3,-3,3
14,14,250,1,1,3,2,2,0,-3,-3,1
14,14,252,1,1,0,2,2,3,-3,-3,1
14,14,254,1,1,3,2,2,3,-3,-3,1
14,16,16,2,-3,-1,1,-3,-1,-3,3,1
14,16,34,2,-3,3,1,-3,-3,-3,3,-2
14,16,42,2,-3,3,1,-3,-2,-3,3,-2
14,16,48,2,-3,0,1,-3,-1,-3,3,1
14,16,50,2,-3,2,1,-3,-3,-3,3,1
14,16,68,2,-3,-3,1,-3,3,-3,3,-2
14,16,76,2,-3,-2,1,-3,3,-3,3,-2
14,16,80,2,-3,-1,1,-3,0,-3,3,1
14,16,84,2,-3,-3,1,-3,2,-3,3,1
14,16,112,2,-3,-1,1,-3,-1,-3,3,2
14,16,142,1,-3,3,2,-3,3,-3,3,-3
14,16,170,1,-3,3,2,-3,0,-3,3,-2
14,16,174,1,-3,3,2,-3,2,-3,3,-2
14,16,178,1,-3,3,2,-3,-3,-3,3,1
14,16,186,1,-3,3,2,-3,-1,-3,3,1
14,16,204,1,-3,0,2,-3,3,-3,3,-2
14,16,206,1,-3,2,2,-3,3,-3,3,-2
14,16,212,1,-3,-3,2,-3,3,-3,3,1
14,16,220,1,-3,-1,2,-3,3,-3,3,1
14,16,238,1,-3,3,2,-3,3,-3,3,-2
14,16,240,1,-3,0,2,-3,0,-3,3,1
14,16,242,1,-3,2,2,-3,-2,-3,3,3
14,16,244,1,-3,-2,2,-3,2,-3,3,3
14,16,250,1,-3,3,2,-3,0,-3,3,1
14,16,252,1,-3,0,2,-3,3,-3,3,1
14,16,254,1,-3,3,2,-3,3,-3,3,1
14,34,34,2,3,3,1,-3,-3,-3,-2,-2
14,34,42,2,3,3,1,-3,-2,-3,-2,-2
14,34,48,2,3,0,1,-3,-1,-3,-2,1
14,34,50,2,3,2,1,-3,-3,-3,-2,1
14,34,68,2,3,-3,1,-3,3,-3,-2,-2
14,34,76,2,3,-2,1,-3,3,-3,-2,-2
14,34,80,2,3,-1,1,-3,0,-3,-2,1
14,34,84,2,3,-3,1,-3,2,-3,-2,1
14,34,112,2,3,-1,1,-3,-1,-3,-2,2
14,34,142,1,3,3,2,-3,3,-3,-2,-3
14,34,170,1,3,3,2,-3,0,-3,0,-2
